Eigvals	105
30.029384727736876	11.264728243795464	3.7382583303983967	2.211737679937882	1.8447643381340946	1.4982196120638709	1.300391150591203	1.0506198507935056	0.967183211044713	0.7236156566103783	0.6000391731517162	0.513679582616199	0.44733268472016685	0.42847655348005276	0.3664253930139657	0.35528631878210715	0.32354477236879975	0.3110992324738421	0.2607018294064848	0.2070849669062419	0.19876924581489852	0.18937126505781843	0.16776510351696028	0.15598599916419242	0.14677849515898	0.13503540649006074	0.133038322012491	0.1247668918452518	0.11093148972608269	0.10494310232725812	0.09793825725622429	0.09061483683316662	0.08569294644097003	0.07297774067437357	0.06198647090008513	0.05886488713840943	0.055559605511208754	0.051422111922855396	0.046740509528466645	0.04196582284227368	0.03928724169491282	0.03650603310061329	0.03460928132842611	0.0300355381410351	0.025042184943539048	0.023803436513828213	0.018751120007150734	0.016000462523385606	0.015078764705879988	0.012848809076472567	0.010505353013868346	0.007649632340400725	0.006761680122074676	0.004682267137716023	0.0025631084580507446	0.0018569556743713855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	105
0.49341983132537465	0.18509337971369855	0.06142419538593271	0.03634157818634637	0.030311753531081776	0.024617596230338618	0.021367030593506184	0.017262980053227687	0.01589201314583118	0.011889897793986583	0.00985938374327292	0.008440389149087816	0.007350227779961118	0.007040398285274451	0.00602082118077119	0.005837792451463665	0.005316239691749796	0.00511174412011555	0.004283652624196099	0.0034026614386980587	0.0032660238840015216	0.0031116034680655786	0.0027565875834666513	0.0025630423698166905	0.0024117517218606803	0.002218798290320502	0.00218598372901666	0.002050073928834538	0.001822741206507608	0.0017243446150679638	0.0016092463703071436	0.0014889135395604563	0.0014080408094283444	0.0011991142948991778	0.001018514175141419	0.0009672227035671983	0.0009129128494771866	0.0008449287263596235	0.0007680042244187587	0.0006895502327471687	0.0006455378405551516	0.000599839152822385	0.0005686731816250378	0.0004935209394958954	0.0004114739873257167	0.00039111982267052377	0.00030810403060121076	0.0002629073352983045	0.00024776270327304283	0.00021112178170567639	0.00017261590802187198	0.0001256928949201989	0.00011110274471353328	7.693542449367058e-05	4.211503347492498e-05	3.051207222306879e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	105	105
108136	0.8201990634932879	0.3510035620810643	-0.05918510789370774	-0.0061393299999397246	-0.07066393548442744	0.048120882753538624	-0.030056432955640342	0.06162842779505895	-0.02020477110828565	-0.010299780060197893	-0.004320599813753212	0.035001564427870134	-0.06023514688668503	0.04338241827610523	0.02196977797636104	-0.03214250863569311	0.004390450666350671	0.0019355046478267462	0.046424592363859825	0.004965729997925971	0.017518278498355126	0.004783940924664897	0.001539313655143256	-0.005075624219955054	-0.0015177179052205743	-0.0027490539332979723	-0.018427461335533676	0.026886106707202904	0.01593421309575163	0.015853668044394836	0.024955951907938576	-0.026162796470568173	0.018198637884559787	-0.021391568434547155	0.0009605729739094071	0.035474325318823476	-0.030610339114992176	-0.007264827980853422	0.001966212462379873	-0.030923349501786487	0.013789591411223144	-0.002703363015991498	0.008170753967358465	0.0030042958076642676	0.01756415291348747	-0.020069923540663764	0.023897030330297945	-0.011303483262473862	-0.0008657833320723876	-0.026538362964709655	0.02929887176671053	-0.005771189335469148	-0.012769199732534743	0.01710381249347857	0.00893802292980999	-0.004954334224370546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108137	0.11102876634059099	-0.5396781379820133	0.2776922455210532	-0.37527889525267816	-0.1750313985595684	-0.05926989627538983	0.11279878347626202	-0.14845038132579708	-0.0709956634725248	-0.1925323003809456	-0.22489617354040137	-0.03415830285330757	-0.04845219531605446	-0.07263633189480623	0.01982343803415655	0.12293885671077448	-0.03391712194010492	-0.004714619903524941	0.04146808695096819	0.007735213206717673	-0.0077363205255519705	0.00970261571585723	-0.03451857830888905	0.007881063000179345	0.07172248742438903	-0.0025840266439666414	-0.010674050880274169	0.007886040507735682	0.006306093527113575	-0.03244951130656388	0.03684315020282914	-0.011374411032593533	-0.011096175798745746	-0.03182904562781791	-0.020146179707284904	-0.0017946458513129013	-0.022131720753464503	0.010665409220261478	0.027504726447716222	0.0005009476779601334	-0.00039781625019044567	0.0009728664013759951	0.005639933987124343	-0.012439744844026823	0.013324379411065491	0.0063826052598197364	-0.012828976476866162	0.004295935461927717	-0.009341491312197778	-0.007583943393179488	0.006535746772988141	-0.00020296009389744353	0.0043044783953404666	0.0012645381403539302	0.0009401010538081917	0.0012341084017242316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108148	0.6546477423891832	0.1740997542120672	0.18276045303261876	-0.058814366421078096	0.06497777180513432	-0.05960778428255107	-0.07110459906314644	-0.21923226252222908	0.09614389173173085	0.05081159661776028	0.06147699748269096	0.0475592857613623	-0.08766805976413823	0.020924387805589143	0.06603661617937057	-0.019958388905313318	0.02450213591359286	0.004474829963250573	0.027470969904212314	-0.01271581190487503	-0.003454070934149644	-0.010662816345206152	0.05298168115729097	0.04424496425914038	0.05148471480186493	0.03837653827054558	0.0017422411238080028	-0.03425096333993736	0.04783791711264186	-0.016227566644858256	-0.00465034986205941	0.0599131347082419	-0.01745369174593259	-0.027662329782999675	0.021566239036859444	-0.003185919238712964	0.00633385639308706	-0.022733563773790055	0.0065814843120476346	0.016452994999043017	-0.03907907544631136	-0.013005119266680775	-0.04069032751298321	0.013814503501340848	0.027259053727607042	-0.02529391119387037	0.003985007444496742	0.017452643299794967	0.0032713198149146735	-0.005195598515833033	0.015132944781522424	-0.010253426347702942	-0.004516745572980706	-0.0025949351110988368	-0.0015691895157607797	0.004648021348280648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108149	0.39075791760087925	-0.8366852286308798	-0.27105905462285607	0.09682863201488907	-0.0074947437199810694	0.09718240147753528	-0.0357409050903446	-0.013507046340944332	-0.05803100104231584	0.03232994914210698	0.09000645228349727	0.04804939784297613	-0.05743732759584085	-0.05004098739613613	-0.15670153602480233	0.03353771930599826	-0.046386317972678885	-0.0057375220292746896	0.05509267093199481	-0.1032660644122255	-0.05222696444076315	-0.03935287380287958	0.009818508533094569	-0.022626584655426905	-0.021467889228550585	-0.002804082951091972	-0.006284629207126743	-0.012293471584435507	0.023520215100562705	0.00014574564501658194	-0.0023769559121626133	-0.04918767543068026	0.017351316236549372	-0.021073503131359805	0.009718025722653767	0.014603880573885456	-0.007249046295407548	-0.006539552742030527	0.030725575996203264	-0.021688722032673708	-0.04009072610472809	0.024054512492025667	4.4134508249996805e-05	0.00605135602134829	-0.00998646356128057	0.0020513762007467145	-0.012842119514663844	-0.007417527461104683	-0.00011158541895648437	-0.0030440237234368437	-0.002194070420127196	-0.017403806775251374	0.009334966215099588	-0.0005166891567064049	0.0030781312567014214	0.0019728063590779233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108150	-0.6331381933381794	0.08610576343911197	0.010685295374343647	-0.03425841521133399	-0.3934685543397002	0.01474783859224344	-0.12595916210464422	-0.08425623521686737	0.06187362700809222	-0.16050502737915887	-0.04045895806271714	0.02876613180113116	0.008859888480212677	-0.05582619104070638	-0.025761933467552706	0.09809259311645918	-0.05553245232870019	-0.05543550367714177	0.11254682984535143	0.00601482864282712	0.03116766476860653	0.027005535106321903	-0.04998084236624569	-0.01140481075063337	0.02080213069208046	-0.002077054215345513	0.057486646928231036	-0.015043523418373736	0.0008376991311236338	0.04278456779212473	0.03746985040679444	0.006755435890748933	-0.01875986744732019	0.0368419587422849	0.042033240894145604	-0.03732845007520983	0.006489121179858482	-0.006383117172732445	-0.017765446860453896	0.014141033838042587	0.0024321321925812964	0.005717415421721861	-0.012418649623047976	-0.01127485894046542	-0.012583173578848758	0.00832742862115695	-0.022811827517986005	-0.020477065510284678	-0.008668732494286817	-0.013888175930872305	-0.0017518742452667581	-0.002230481896665005	-0.006427951786935635	0.007122539208210394	0.005119559636291445	0.0037340655793696763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108151	-0.5129758112094366	0.0876106841032001	-0.005701265943362055	-0.02544015201432836	-0.023675992836660997	0.03901669414566124	-0.09596050375538018	-0.00606765484617109	0.07058427966631342	0.07979775313999361	0.03325771438286884	-0.09893362019526332	0.0827593612879404	-0.004012612804418711	0.04343847255738809	0.10677229890951721	0.06043664692162314	0.04521820662255879	-0.00026473810147566537	0.005224018613677107	-0.042199326266621935	-0.0347915745949989	-0.0534504727671969	-0.0690046414124215	-0.02278385841573474	0.046326620923252154	0.09876166623047056	0.01659964184708024	0.04993342108301637	-0.0019745540206060216	-0.047576600503435026	-0.01757345862346582	0.0292803485449403	0.024038618499281118	-0.05353905335833621	0.01451913676803864	-0.038354104582316625	-0.0007803504238925319	-0.005830027721513552	0.05680433754314484	0.0015747220776942288	0.012584231178850401	-0.02385863556071291	0.019468263178105523	0.013203319675107125	0.024199331514671216	0.0027813606924742182	-0.011765051548545343	-0.010117922712221953	-0.006878305707157222	0.012845047818299898	0.009264684383979292	-0.015926408891665318	0.003325760142091442	0.005236916163526518	0.002868941816248294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108154	0.682068597224033	0.3191665903639894	0.07570943124889097	-0.1457121966853826	0.0007143840932110147	0.027920255612844593	-0.0443781339633852	-0.06630792070786372	0.030547341288759317	0.0008115710427302488	-0.04386106505592592	-0.09598027017526507	0.04240624476500564	0.03384914282880101	-0.028097956376612894	0.0009301355830536261	-4.279641268682914e-06	-0.02944071870286413	-0.05509505382367303	-0.0006664410288718376	-0.001497689053088612	0.011205658113234963	0.021988136126430864	-0.022351190520588496	-0.023070096368537102	0.029547134341367118	0.029954864512408117	-0.045117670359011736	-0.04409328650915901	-0.020836341867020772	0.008411434341603255	-0.006478139360538748	-0.024557386436498282	0.03234398509746541	-0.02193372737792339	-0.025871536348527808	0.0447269494974754	-0.03850762948857298	-0.030384626498262998	-0.02912551232559024	0.0008438097151094466	-0.013259817188545107	0.02757480484323154	-0.004489249590405733	0.02049357206721975	-0.01671546130426749	-0.005539495477548244	-0.007840091353922014	-0.02556531732695761	-0.01834748056458323	-0.013886749781439668	0.018812243151950403	-0.014598229466285712	0.003198104421200669	-0.0026170189412847876	-0.0052693745218645805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108155	0.12122738724312668	-0.39017359712462885	0.5760775472319267	-0.13273986920523273	-0.18310433082333682	0.11184312948808788	0.07110674062917464	0.0384434242343087	-0.12054494448661088	-0.04355049930447178	0.022453729758584208	0.06099511840045321	-0.07918295348412945	0.036237774297899185	0.08596577148678841	-0.07181697535212647	0.0030764651631373053	0.10855875697574342	-0.0222026257092757	-0.05003824319553219	0.05209333404650107	0.03287158272009519	-0.006897638538382169	-0.032343995841995966	-0.09678752969038895	0.051971678050218	-0.033751823764381524	-0.014256254080991517	-0.01725697220871565	0.05219107787426687	-0.026521887854330864	-0.026803559390255097	-0.017633070042264026	0.028283414669075323	0.005885216623584868	0.03910313759433735	0.02116669161548423	0.012202169552670929	-0.004898249426760524	0.015536872575153777	-0.011249364600694619	-0.0030930508822853064	-0.006418785617796706	-0.006372821161662023	-0.00013892648557098695	0.012619082359340963	0.021025306756730325	-0.0057783924502275786	0.000856975376672243	0.003892539730399545	-0.0141874770644857	-0.0019196810862851692	-0.0005979914530674847	-0.0016268652048205164	-0.002816262976018842	-0.0008816770944583361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108156	-0.5320307287775204	0.0075744188687166146	0.13616035176375108	-0.05517231986046969	-0.13129652689728097	0.0004989158613248602	-0.0630091854525026	0.02872646818492494	0.034193802361593605	0.07043593829903545	0.037304940313386034	0.006308176638043557	-0.018780117882923542	-0.016217561690308115	-0.0008511861019053287	0.04131640221275832	0.05520811991241817	-0.0110425231297086	-0.04761800874027408	0.03180777404466154	-0.06741063803364379	0.038995274495874414	-0.009187830218092987	0.005253049641549257	0.0368085691771698	-0.01874511553727579	-0.06307819459232021	0.017567038973171616	0.0630148133807044	0.006601991552097882	-0.05385194265978694	-0.01073138159827504	-0.0009877084441409338	0.03324580637738541	0.014319355120597425	0.03878207579428644	0.01291781347777124	-0.06474065674006317	-0.033575942022850344	-0.024096645153328475	0.0029716362920017567	0.024969213762591123	0.007694347554308872	-0.03762016214863287	0.02723459306942398	0.01741578657471237	-0.037193797448467264	0.005560035563735441	0.004847296715541377	0.005889674195361132	-0.010948406513847098	0.003185031367764321	-0.008176902652536054	0.0052961313727970345	-0.001689592997051388	-0.008204510447611418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108157	-0.41025278156746414	0.053317606299715464	-0.055092897301105725	-0.03278760852551867	0.25270230071464256	-0.043976952441547146	-0.13598814537609522	-0.031448232379957926	-0.053204574990030895	-0.017039410719867896	-0.12721651284156169	-0.046465101541152576	0.05316027931632255	0.009371941842158034	-0.0045155098938862185	-0.12384952902200515	-0.009224815673480454	0.11228568760783493	-0.019459249235524174	-0.05390789034724231	0.0003691358062373431	0.022660439492796586	-0.03140451964812428	-0.04201644639319994	0.06008597763439474	0.11000321064742095	0.0132466624861071	0.02522956490006413	0.01718821829750135	-0.018160189989640543	-0.02318478307976233	-0.004386845956724767	0.010029301497276774	-0.0008994572108686877	0.00997928160821893	0.006556031128842354	0.014904313226161304	0.008673422160168628	-0.01800776167072951	-0.023673974161413525	0.011895892443828023	0.03740830386567717	0.05584675054488049	0.006050812236900951	-0.01685131421719751	0.00209606257052431	0.0031467597736356727	0.02302873035364623	-0.01792204013319986	0.003893086501667534	-0.0003067869587656808	-0.007243293243438915	0.006480887519245108	-0.0008795169847627668	0.006032457178098123	0.00425090230787654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
